/net7 X,/net7 Y,/net9 X,/net9 Y,/net10 X,/net10 Y,/net8 X,/net8 Y,/net3 X,/net3 Y
6.2e-09,1.51977296797367e-16,6.2e-09,1.51977296797367e-16,6.2e-09,1.51977296797367e-16,6.2e-09,5,6.2e-09,4.853961895145746
6.200935104790029e-09,1.522407179166097e-16,6.200935104790029e-09,1.522407179166097e-16,6.200935104790029e-09,1.522407179166097e-16,6.200935104790029e-09,5,6.200935104790029e-09,4.849054639767196
6.201836910358006e-09,1.524947585702233e-16,6.201836910358006e-09,1.524947585702233e-16,6.201836910358006e-09,1.524947585702233e-16,6.201836910358006e-09,5,6.201836910358006e-09,4.844387971269101
6.202882115334931e-09,1.527891951593584e-16,6.202882115334931e-09,1.527891951593584e-16,6.202882115334931e-09,1.527891951593584e-16,6.202882115334931e-09,5,6.202882115334931e-09,4.839088263206524
6.20497252528878e-09,1.533780683376297e-16,6.20497252528878e-09,1.533780683376297e-16,6.20497252528878e-09,1.533780683376297e-16,6.20497252528878e-09,5,6.20497252528878e-09,4.828857851454729
6.209153345196479e-09,1.545558146941764e-16,6.209153345196479e-09,1.545558146941764e-16,6.209153345196479e-09,1.545558146941764e-16,6.209153345196479e-09,5,6.209153345196479e-09,4.809790720062007
6.217514985011877e-09,1.569113074072867e-16,6.217514985011877e-09,1.569113074072867e-16,6.217514985011877e-09,1.569113074072867e-16,6.217514985011877e-09,5,6.217514985011877e-09,4.776525886357926
6.226926398863387e-09,1.595625238237961e-16,6.226926398863387e-09,1.595625238237961e-16,6.226926398863387e-09,1.595625238237961e-16,6.226926398863387e-09,5,6.226926398863387e-09,4.745675746002211
6.236629043751408e-09,1.622957806773171e-16,6.236629043751408e-09,1.622957806773171e-16,6.236629043751408e-09,1.622957806773171e-16,6.236629043751408e-09,5,6.236629043751408e-09,4.71997231292721
6.246778241185472e-09,1.651548323858833e-16,6.246778241185472e-09,1.651548323858833e-16,6.246778241185472e-09,1.651548323858833e-16,6.246778241185472e-09,5,6.246778241185472e-09,4.69856258489514
6.257301877286491e-09,1.681193643078179e-16,6.257301877286491e-09,1.681193643078179e-16,6.257301877286491e-09,1.681193643078179e-16,6.257301877286491e-09,5,6.257301877286491e-09,4.681244519055227
6.268430532057981e-09,1.712543313479161e-16,6.268430532057981e-09,1.712543313479161e-16,6.268430532057981e-09,1.712543313479161e-16,6.268430532057981e-09,5,6.268430532057981e-09,4.667379705482896
6.280369071640075e-09,1.746174447579164e-16,6.280369071640075e-09,1.746174447579164e-16,6.280369071640075e-09,1.746174447579164e-16,6.280369071640075e-09,5,6.280369071640075e-09,4.656665918300972
6.293276837331695e-09,1.782535913395602e-16,6.293276837331695e-09,1.782535913395602e-16,6.293276837331695e-09,1.782535913395602e-16,6.293276837331695e-09,5,6.293276837331695e-09,4.649008434527249
6.307315977335794e-09,1.8220844860576e-16,6.307315977335794e-09,1.8220844860576e-16,6.307315977335794e-09,1.8220844860576e-16,6.307315977335794e-09,5,6.307315977335794e-09,4.644381756175
6.322649577137475e-09,1.865279581039194e-16,6.322649577137475e-09,1.865279581039194e-16,6.322649577137475e-09,1.865279581039194e-16,6.322649577137475e-09,5,6.322649577137475e-09,4.642790177219815
6.339462710974003e-09,1.912642556623099e-16,6.339462710974003e-09,1.912642556623099e-16,6.339462710974003e-09,1.912642556623099e-16,6.339462710974003e-09,5,6.339462710974003e-09,4.644237744932092
6.357977051987674e-09,1.964797871029465e-16,6.357977051987674e-09,1.964797871029465e-16,6.357977051987674e-09,1.964797871029465e-16,6.357977051987674e-09,5,6.357977051987674e-09,4.648761001521341
6.378459246653452e-09,2.022496673366586e-16,6.378459246653452e-09,2.022496673366586e-16,6.378459246653452e-09,2.022496673366586e-16,6.378459246653452e-09,5,6.378459246653452e-09,4.656344288392367
6.401231865981464e-09,2.086647653414314e-16,6.401231865981464e-09,2.086647653414314e-16,6.401231865981464e-09,2.086647653414314e-16,6.401231865981464e-09,5,6.401231865981464e-09,4.666919909249209
6.426683968814007e-09,2.158346798668981e-16,6.426683968814007e-09,2.158346798668981e-16,6.426683968814007e-09,2.158346798668981e-16,6.426683968814007e-09,5,6.426683968814007e-09,4.680438535861247
6.455284072853824e-09,2.238913934021394e-16,6.455284072853824e-09,2.238913934021394e-16,6.455284072853824e-09,2.238913934021394e-16,6.455284072853824e-09,5,6.455284072853824e-09,4.696823067872835
6.48759895436687e-09,2.329945680941793e-16,6.48759895436687e-09,2.329945680941793e-16,6.48759895436687e-09,2.329945680941793e-16,6.48759895436687e-09,5,6.48759895436687e-09,4.715952922747966
6.524316104718912e-09,2.433378718047882e-16,6.524316104718912e-09,2.433378718047882e-16,6.524316104718912e-09,2.433378718047882e-16,6.524316104718912e-09,5,6.524316104718912e-09,4.737642667812671
6.566273877390994e-09,2.551574705924565e-16,6.566273877390994e-09,2.551574705924565e-16,6.566273877390994e-09,2.551574705924565e-16,6.566273877390994e-09,5,6.566273877390994e-09,4.761618916658998
6.614503145329116e-09,2.687437636813738e-16,6.614503145329116e-09,2.687437636813738e-16,6.614503145329116e-09,2.687437636813738e-16,6.614503145329116e-09,5,6.614503145329116e-09,4.787498812969979
6.670287196492096e-09,2.844582561718065e-16,6.670287196492096e-09,2.844582561718065e-16,6.670287196492096e-09,2.844582561718065e-16,6.670287196492096e-09,5,6.670287196492096e-09,4.814774059069324
6.735248590102483e-09,3.027580266410898e-16,6.735248590102483e-09,3.027580266410898e-16,6.735248590102483e-09,3.027580266410898e-16,6.735248590102483e-09,5,6.735248590102483e-09,4.842803796136413
6.811471647679778e-09,3.242302331428537e-16,6.811471647679778e-09,3.242302331428537e-16,6.811471647679778e-09,3.242302331428537e-16,6.811471647679778e-09,5,6.811471647679778e-09,4.870818008438858
6.901668024769377e-09,3.496387551350354e-16,6.901668024769377e-09,3.496387551350354e-16,6.901668024769377e-09,3.496387551350354e-16,6.901668024769377e-09,5,6.901668024769377e-09,4.897933463702124
7.009392652686711e-09,3.79985024754373e-16,7.009392652686711e-09,3.79985024754373e-16,7.009392652686711e-09,3.79985024754373e-16,7.009392652686711e-09,5,7.009392652686711e-09,4.923188939533594
7.139320916686569e-09,4.165861085295351e-16,7.139320916686569e-09,4.165861085295351e-16,7.139320916686569e-09,4.165861085295351e-16,7.139320916686569e-09,5,7.139320916686569e-09,4.945613613103331
7.297604899122024e-09,-4.270033578205168e-16,7.297604899122024e-09,-4.270033578205168e-16,7.297604899122024e-09,-4.270033578205168e-16,7.297604899122024e-09,5,7.297604899122024e-09,4.964343784709779
7.492331250265378e-09,-1.386098449640679e-16,7.492331250265378e-09,-1.386098449640679e-16,7.492331250265378e-09,-1.386098449640679e-16,7.492331250265378e-09,5,7.492331250265378e-09,4.978788256331104
7.734095723182078e-09,-4.091402802921725e-16,7.734095723182078e-09,-4.091402802921725e-16,7.734095723182078e-09,-4.091402802921725e-16,7.734095723182078e-09,5,7.734095723182078e-09,4.98880750004056
8.014257375698917e-09,1.82723767695283e-16,8.014257375698917e-09,1.82723767695283e-16,8.014257375698917e-09,1.82723767695283e-16,8.014257375698917e-09,5,8.014257375698917e-09,4.994470660831682
8.348485622369211e-09,3.83876555648988e-16,8.348485622369211e-09,3.83876555648988e-16,8.348485622369211e-09,3.83876555648988e-16,8.348485622369211e-09,5,8.348485622369211e-09,4.997310023594144
8.763923958662589e-09,-1.319027784614973e-16,8.763923958662589e-09,-1.319027784614973e-16,8.763923958662589e-09,-1.319027784614973e-16,8.763923958662589e-09,5,8.763923958662589e-09,4.998527857945232
9.309866330150703e-09,-3.239369673642698e-16,9.309866330150703e-09,-3.239369673642698e-16,9.309866330150703e-09,-3.239369673642698e-16,9.309866330150703e-09,5,9.309866330150703e-09,4.998972407160545
1.005577039422115e-08,3.055230310902659e-16,1.005577039422115e-08,3.055230310902659e-16,1.005577039422115e-08,3.055230310902659e-16,1.005577039422115e-08,5,1.005577039422115e-08,4.999161122668257
1.057788519711057e-08,-4.174815832582854e-16,1.057788519711057e-08,-4.174815832582854e-16,1.057788519711057e-08,-4.174815832582854e-16,1.057788519711057e-08,5,1.057788519711057e-08,4.999234855149445
1.11e-08,-3.223780818545456e-16,1.11e-08,-3.223780818545456e-16,1.11e-08,-3.223780818545456e-16,1.11e-08,5,1.11e-08,4.99931247456099
1.11015625e-08,-3.22093471611509e-16,1.11015625e-08,-3.22093471611509e-16,1.11015625e-08,0.0781250000000059,1.11015625e-08,4.921874999999994,1.11015625e-08,5.003059455541037
1.110412272006209e-08,-3.216271261048855e-16,1.110412272006209e-08,-3.216271261048855e-16,1.110412272006209e-08,0.2061360031046729,1.110412272006209e-08,4.793863996895327,1.110412272006209e-08,5.009328096659628
1.110924316018628e-08,-3.206944350916385e-16,1.110924316018628e-08,-3.206944350916385e-16,1.110924316018628e-08,0.4621580093140061,1.110924316018628e-08,4.537841990685994,1.110924316018628e-08,5.022106928011374
1.111754172382252e-08,-3.191828471150868e-16,1.111754172382252e-08,-3.191828471150868e-16,1.111754172382252e-08,0.877086191125857,1.111754172382252e-08,4.122913808874143,1.111754172382252e-08,5.042729834632927
1.112475227795243e-08,-3.178694406745485e-16,1.112475227795243e-08,-3.178694406745485e-16,1.112475227795243e-08,1.237613897621642,1.112475227795243e-08,3.762386102378358,1.112475227795243e-08,5.05924182251813
1.113063395822804e-08,-3.167980893448198e-16,1.113063395822804e-08,-3.167980893448198e-16,1.113063395822804e-08,1.531697911402018,1.113063395822804e-08,3.468302088597982,1.113063395822804e-08,5.071470314924452
1.113532267440789e-08,-3.159440370878762e-16,1.113532267440789e-08,-3.159440370878762e-16,1.113532267440789e-08,1.766133720394619,1.113532267440789e-08,3.233866279605381,1.113532267440789e-08,5.080525090518314
1.114371875198219e-08,-3.144146868933366e-16,1.114371875198219e-08,-3.144146868933366e-16,1.114371875198219e-08,2.185937599109345,1.114371875198219e-08,2.814062400890655,1.114371875198219e-08,5.095660524915149
1.116051090713078e-08,-3.113559865042599e-16,1.116051090713078e-08,-3.113559865042599e-16,1.116051090713078e-08,3.025545356538796,1.116051090713078e-08,1.974454643461204,1.116051090713078e-08,5.122777917015493
1.117549898806662e-08,-3.086258992352777e-16,1.117549898806662e-08,-3.086258992352777e-16,1.117549898806662e-08,3.774949403331012,1.117549898806662e-08,1.225050596668988,1.117549898806662e-08,5.145475858126881
1.118774949403331e-08,-3.063944627677686e-16,1.118774949403331e-08,-3.063944627677686e-16,1.118774949403331e-08,4.387474701665488,1.118774949403331e-08,0.612525298334512,1.118774949403331e-08,5.160244506830105
1.119387474701665e-08,-3.052787445340148e-16,1.119387474701665e-08,-3.052787445340148e-16,1.119387474701665e-08,4.693737350832683,1.119387474701665e-08,0.3062626491673163,1.119387474701665e-08,5.160995958499916
1.12e-08,-3.04163026300261e-16,1.12e-08,-3.04163026300261e-16,1.12e-08,5,1.12e-08,3.841371665203042e-14,1.12e-08,5.161749575095121
1.120085502852404e-08,-3.040072823796034e-16,1.120085502852404e-08,-3.040072823796034e-16,1.120085502852404e-08,5,1.120085502852404e-08,4.163336342344337e-16,1.120085502852404e-08,5.161124724295553
1.120177169016782e-08,-3.038403119519442e-16,1.120177169016782e-08,-3.038403119519442e-16,1.120177169016782e-08,5,1.120177169016782e-08,-1.231653667943533e-16,1.120177169016782e-08,5.160461055569595
1.120302324060696e-08,-3.036123413441645e-16,1.120302324060696e-08,-3.036123413441645e-16,1.120302324060696e-08,5,1.120302324060696e-08,-3.077841742715119e-16,1.120302324060696e-08,5.159568326751224
1.120552634148526e-08,-3.031564001286061e-16,1.120552634148526e-08,-3.031564001286061e-16,1.120552634148526e-08,5,1.120552634148526e-08,3.464998898821249e-16,1.120552634148526e-08,5.157828560783748
1.121053254324184e-08,-3.022445176974917e-16,1.121053254324184e-08,-3.022445176974917e-16,1.121053254324184e-08,5,1.121053254324184e-08,4.200842164204619e-16,1.121053254324184e-08,5.15450654009734
1.122054494675501e-08,-3.004207528352731e-16,1.122054494675501e-08,-3.004207528352731e-16,1.122054494675501e-08,5,1.122054494675501e-08,6.820976092201631e-17,1.122054494675501e-08,5.148338988664367
1.123660934353861e-08,-2.97494614036747e-16,1.123660934353861e-08,-2.97494614036747e-16,1.123660934353861e-08,5,1.123660934353861e-08,-1.102352171303103e-16,1.123660934353861e-08,5.13936013963944
1.125460334752292e-08,-2.942169962146839e-16,1.125460334752292e-08,-2.942169962146839e-16,1.125460334752292e-08,5,1.125460334752292e-08,2.547645806150209e-16,1.125460334752292e-08,5.130221570628483
1.127525759578252e-08,-2.904548134200666e-16,1.127525759578252e-08,-2.904548134200666e-16,1.127525759578252e-08,5,1.127525759578252e-08,-3.668596884575334e-16,1.127525759578252e-08,5.120595283685811
1.129998822726437e-08,-2.859501151570241e-16,1.129998822726437e-08,-2.859501151570241e-16,1.129998822726437e-08,5,1.129998822726437e-08,9.022847698735062e-17,1.129998822726437e-08,5.110037238714829
1.13310240634659e-08,-2.802969203516731e-16,1.13310240634659e-08,-2.802969203516731e-16,1.13310240634659e-08,5,1.13310240634659e-08,-1.481009978792023e-16,1.13310240634659e-08,5.098071103381713
1.137301309639239e-08,-2.726485946782838e-16,1.137301309639239e-08,-2.726485946782838e-16,1.137301309639239e-08,5,1.137301309639239e-08,-1.326585741013836e-16,1.137301309639239e-08,5.083872014112177
1.143544203318877e-08,-2.612771291606162e-16,1.143544203318877e-08,-2.612771291606162e-16,1.143544203318877e-08,5,1.143544203318877e-08,-2.79551750563731e-16,1.143544203318877e-08,5.066339013151683
1.154562672944475e-08,-2.412069255296282e-16,1.154562672944475e-08,-2.412069255296282e-16,1.154562672944475e-08,5,1.154562672944475e-08,-1.462076121160579e-16,1.154562672944475e-08,5.043395260476427
1.168741297164143e-08,-2.153804827531848e-16,1.168741297164143e-08,-2.153804827531848e-16,1.168741297164143e-08,5,1.168741297164143e-08,-1.253287038765008e-16,1.168741297164143e-08,5.02446228590405
1.18590026033599e-08,-1.841253360235936e-16,1.18590026033599e-08,-1.841253360235936e-16,1.18590026033599e-08,5,1.18590026033599e-08,-3.268967129613252e-16,1.18590026033599e-08,5.011555206895971
1.205434780136647e-08,-1.485430997040642e-16,1.205434780136647e-08,-1.485430997040642e-16,1.205434780136647e-08,5,1.205434780136647e-08,2.943244773870026e-17,1.205434780136647e-08,5.0043624789607
1.228201569321064e-08,-1.07073266755171e-16,1.228201569321064e-08,-1.07073266755171e-16,1.228201569321064e-08,5,1.228201569321064e-08,3.436169913455015e-16,1.228201569321064e-08,5.000914889063343
1.255903977283084e-08,-5.661317679927484e-17,1.255903977283084e-08,-5.661317679927484e-17,1.255903977283084e-08,5,1.255903977283084e-08,-3.090419121046381e-16,1.255903977283084e-08,4.99965142552829
1.291479357000531e-08,8.187574918722314e-18,1.291479357000531e-08,8.187574918722314e-18,1.291479357000531e-08,5,1.291479357000531e-08,-1.490475921144332e-16,1.291479357000531e-08,4.999485900030884
1.340583531500426e-08,9.763110143511713e-17,1.340583531500426e-08,9.763110143511713e-17,1.340583531500426e-08,5,1.340583531500426e-08,1.391177830172827e-16,1.340583531500426e-08,4.999711316851575
1.416043666869539e-08,2.350821569604067e-16,1.416043666869539e-08,2.350821569604067e-16,1.416043666869539e-08,5,1.416043666869539e-08,-1.540292700338761e-16,1.416043666869539e-08,4.999931461916042
1.496843666869539e-08,3.822598054724331e-16,1.496843666869539e-08,3.822598054724331e-16,1.496843666869539e-08,5,1.496843666869539e-08,3.198490342979095e-16,1.496843666869539e-08,4.999993068000351
1.558421833434769e-08,-3.937536420744711e-16,1.558421833434769e-08,-3.937536420744711e-16,1.558421833434769e-08,5,1.558421833434769e-08,3.398444643648908e-16,1.558421833434769e-08,4.999992755704953
1.62e-08,-1.616797116278665e-16,1.62e-08,-1.616797116278665e-16,1.62e-08,5,1.62e-08,6.474694706701996e-17,1.62e-08,4.999987260544249
1.620625e-08,-1.593242305439098e-16,1.620625e-08,-1.593242305439098e-16,1.620625e-08,5,1.620625e-08,0.3125000000000649,1.620625e-08,5.004686986196525
1.621270135029719e-08,-1.568928651693481e-16,1.621270135029719e-08,-1.568928651693481e-16,1.621270135029719e-08,5,1.621270135029719e-08,0.6350675148595852,1.621270135029719e-08,5.009377935630882
1.622560405089157e-08,-1.520301344202244e-16,1.622560405089157e-08,-1.520301344202244e-16,1.622560405089157e-08,5,1.622560405089157e-08,1.280202544578627,1.622560405089157e-08,5.01822320555538
1.623656803573417e-08,-1.478980609959794e-16,1.623656803573417e-08,-1.478980609959794e-16,1.623656803573417e-08,5,1.623656803573417e-08,1.82840178670852,1.623656803573417e-08,5.025261401204118
1.624722361631127e-08,-1.438822180379076e-16,1.624722361631127e-08,-1.438822180379076e-16,1.624722361631127e-08,5,1.624722361631127e-08,2.361180815563671,1.624722361631127e-08,5.0317533131805
1.625880272200256e-08,-1.395183197299134e-16,1.625880272200256e-08,-1.395183197299134e-16,1.625880272200256e-08,5,1.625880272200256e-08,2.940136100127874,1.625880272200256e-08,5.038475245333299
1.627122000779274e-08,-1.348385306430546e-16,1.627122000779274e-08,-1.348385306430546e-16,1.627122000779274e-08,5,1.627122000779274e-08,3.561000389636939,1.627122000779274e-08,5.045339739351742
1.62846127618169e-08,-1.297911100404927e-16,1.62846127618169e-08,-1.297911100404927e-16,1.62846127618169e-08,5,1.62846127618169e-08,4.23063809084499,1.62846127618169e-08,5.052375532249318
1.628845957136267e-08,-1.283413361015066e-16,1.628845957136267e-08,-1.283413361015066e-16,1.628845957136267e-08,5,1.628845957136267e-08,4.422978568133765,1.628845957136267e-08,5.05432693450103
1.629422978568134e-08,-1.261666751930277e-16,1.629422978568134e-08,-1.261666751930277e-16,1.629422978568134e-08,5,1.629422978568134e-08,4.711489284066842,1.629422978568134e-08,5.05719860192793
1.63e-08,-1.239920142845474e-16,1.63e-08,-1.239920142845474e-16,1.63e-08,5,1.63e-08,5,1.63e-08,5.060011198039133
1.630083098545843e-08,-1.236788350000072e-16,1.630083098545843e-08,-1.236788350000072e-16,1.630083098545843e-08,5,1.630083098545843e-08,5,1.630083098545843e-08,5.05976397467301
1.63017216924645e-08,-1.233431480393442e-16,1.63017216924645e-08,-1.233431480393442e-16,1.63017216924645e-08,5,1.63017216924645e-08,5,1.63017216924645e-08,5.059501948741916
1.630292875227304e-08,-1.228882349919484e-16,1.630292875227304e-08,-1.228882349919484e-16,1.630292875227304e-08,5,1.630292875227304e-08,5,1.630292875227304e-08,5.059153260541495
1.630534287189012e-08,-1.219784088971574e-16,1.630534287189012e-08,-1.219784088971574e-16,1.630534287189012e-08,5,1.630534287189012e-08,5,1.630534287189012e-08,5.058477821670238
1.631017111112428e-08,-1.201587567075777e-16,1.631017111112428e-08,-1.201587567075777e-16,1.631017111112428e-08,5,1.631017111112428e-08,5,1.631017111112428e-08,5.057202550886241
1.631674071023247e-08,-1.176828260790234e-16,1.631674071023247e-08,-1.176828260790234e-16,1.631674071023247e-08,5,1.631674071023247e-08,5,1.631674071023247e-08,5.055596008613888
1.632524439943212e-08,-1.144779814304597e-16,1.632524439943212e-08,-1.144779814304597e-16,1.632524439943212e-08,5,1.632524439943212e-08,5,1.632524439943212e-08,5.053679082881939
1.633676083888106e-08,-1.101377005862576e-16,1.633676083888106e-08,-1.101377005862576e-16,1.633676083888106e-08,5,1.633676083888106e-08,5,1.633676083888106e-08,5.051288524190993
1.63523975873265e-08,-1.042445701578822e-16,1.63523975873265e-08,-1.042445701578822e-16,1.63523975873265e-08,5,1.63523975873265e-08,5,1.63523975873265e-08,5.048301662434129
1.637410894643794e-08,-9.606205884699247e-17,1.637410894643794e-08,-9.606205884699247e-17,1.637410894643794e-08,5,1.637410894643794e-08,5,1.637410894643794e-08,5.04450560004465
1.640409409807551e-08,-8.476134565019526e-17,1.640409409807551e-08,-8.476134565019526e-17,1.640409409807551e-08,5,1.640409409807551e-08,5,1.640409409807551e-08,5.039780403513489
1.644614378555456e-08,-6.89137866998808e-17,1.644614378555456e-08,-6.89137866998808e-17,1.644614378555456e-08,5,1.644614378555456e-08,5,1.644614378555456e-08,5.033984863247618
1.650499606695704e-08,-4.673371700646608e-17,1.650499606695704e-08,-4.673371700646608e-17,1.650499606695704e-08,5,1.650499606695704e-08,5,1.650499606695704e-08,5.02722714221543
1.658703336675182e-08,-1.581574775350844e-17,1.658703336675182e-08,-1.581574775350844e-17,1.658703336675182e-08,5,1.658703336675182e-08,5,1.658703336675182e-08,5.019909480382109
1.670115842210815e-08,2.71953576975322e-17,1.670115842210815e-08,2.71953576975322e-17,1.670115842210815e-08,5,1.670115842210815e-08,5,1.670115842210815e-08,5.012734071905231
1.685976170023505e-08,8.696928112573483e-17,1.685976170023505e-08,8.696928112573483e-17,1.685976170023505e-08,5,1.685976170023505e-08,5,1.685976170023505e-08,5.006595594844881
1.70801781503627e-08,1.700391657275645e-16,1.70801781503627e-08,1.700391657275645e-16,1.70801781503627e-08,5,1.70801781503627e-08,5,1.70801781503627e-08,5.002273544993084
1.737870838514047e-08,2.825483370566246e-16,1.737870838514047e-08,2.825483370566246e-16,1.737870838514047e-08,5,1.737870838514047e-08,5,1.737870838514047e-08,5.000080361229015
1.775122336108721e-08,4.229406536951042e-16,1.775122336108721e-08,4.229406536951042e-16,1.775122336108721e-08,5,1.775122336108721e-08,5,1.775122336108721e-08,4.99952783373565
1.824157984442273e-08,-2.804336987590859e-16,1.824157984442273e-08,-2.804336987590859e-16,1.824157984442273e-08,5,1.824157984442273e-08,5,1.824157984442273e-08,4.999657526567994
1.894554060554809e-08,-3.905301719133218e-16,1.894554060554809e-08,-3.905301719133218e-16,1.894554060554809e-08,5,1.894554060554809e-08,5,1.894554060554809e-08,4.999895982275437
1.975354060554809e-08,-9.779419811587474e-17,1.975354060554809e-08,-9.779419811587474e-17,1.975354060554809e-08,5,1.975354060554809e-08,5,1.975354060554809e-08,4.999997123123268
2.042677030277405e-08,-3.999617405973209e-16,2.042677030277405e-08,-3.999617405973209e-16,2.042677030277405e-08,5,2.042677030277405e-08,5,2.042677030277405e-08,5.000008728745466
2.11e-08,-3.10342492407354e-16,2.11e-08,-3.10342492407354e-16,2.11e-08,5,2.11e-08,5,2.11e-08,5.000004741247219
2.110828029971371e-08,0.4140149856853489,2.110828029971371e-08,-3.092402323047653e-16,2.110828029971371e-08,5,2.110828029971371e-08,5,2.110828029971371e-08,5.022604223759562
2.111606236106416e-08,0.8031180532078461,2.111606236106416e-08,-3.082042968870777e-16,2.111606236106416e-08,5,2.111606236106416e-08,5,2.111606236106416e-08,5.044564010651611
2.112681014631541e-08,1.340507315770286,2.112681014631541e-08,-3.067735691014604e-16,2.112681014631541e-08,5,2.112681014631541e-08,5,2.112681014631541e-08,5.07531694093171
2.113148977672291e-08,1.574488836145432,2.113148977672291e-08,-3.061506242719983e-16,2.113148977672291e-08,5,2.113148977672291e-08,5,2.113148977672291e-08,5.088667818256226
2.113654362946448e-08,1.827181473224174,2.113654362946448e-08,-3.054778635708159e-16,2.113654362946448e-08,5,2.113654362946448e-08,5,2.113654362946448e-08,5.102915537432289
2.114304097174013e-08,2.152048587006717,2.114304097174013e-08,-3.046129478780357e-16,2.114304097174013e-08,5,2.114304097174013e-08,5,2.114304097174013e-08,5.12086060831917
2.115101592185033e-08,2.55079609251658,2.115101592185033e-08,-3.035513354206935e-16,2.115101592185033e-08,5,2.115101592185033e-08,5,2.115101592185033e-08,5.142242104928084
2.116078718539624e-08,3.03935926981184,2.116078718539624e-08,-3.022506006247429e-16,2.116078718539624e-08,5,2.116078718539624e-08,5,2.116078718539624e-08,5.167446886306222
2.117267101514977e-08,3.633550757488383,2.117267101514977e-08,-3.006686444327982e-16,2.117267101514977e-08,5,2.117267101514977e-08,5,2.117267101514977e-08,5.197545906198925
2.117813206039534e-08,3.90660301976683,2.117813206039534e-08,-2.99941678924213e-16,2.117813206039534e-08,5,2.117813206039534e-08,5,2.117813206039534e-08,5.212380475297748
2.118320397267288e-08,4.16019863364389,2.118320397267288e-08,-2.992665141668189e-16,2.118320397267288e-08,5,2.118320397267288e-08,5,2.118320397267288e-08,5.22453012990607
2.11917770110422e-08,4.588850552110144,2.11917770110422e-08,-2.981252851679678e-16,2.11917770110422e-08,5,2.11917770110422e-08,5,2.11917770110422e-08,5.232799461352508
2.11958885055211e-08,4.794425276054929,2.11958885055211e-08,-2.975779696742307e-16,2.11958885055211e-08,5,2.11958885055211e-08,5,2.11958885055211e-08,5.22987226126997
2.12e-08,4.999999999999879,2.12e-08,-2.970306541804929e-16,2.12e-08,5,2.12e-08,5,2.12e-08,5.224137654525777
2.12009148983754e-08,5,2.12009148983754e-08,-2.969088643888186e-16,2.12009148983754e-08,4.954255081229691,2.12009148983754e-08,4.954255081229691,2.12009148983754e-08,5.218809615539761
2.120174628588884e-08,5,2.120174628588884e-08,-2.967981914279924e-16,2.120174628588884e-08,4.912685705558139,2.120174628588884e-08,4.912685705558139,2.120174628588884e-08,5.213959493786864
2.120273398159984e-08,5,2.120273398159984e-08,-2.966667109727694e-16,2.120273398159984e-08,4.863300920007747,2.120273398159984e-08,4.863300920007747,2.120273398159984e-08,5.20818686285814
2.120470937302186e-08,5,2.120470937302186e-08,-2.964037500623235e-16,2.120470937302186e-08,4.764531348906964,2.120470937302186e-08,4.764531348906964,2.120470937302186e-08,5.19660877840461
2.120866015586589e-08,5,2.120866015586589e-08,-2.958778282414326e-16,2.120866015586589e-08,4.566992206705397,2.120866015586589e-08,4.566992206705397,2.120866015586589e-08,5.173315497766452
2.121273361600836e-08,5,2.121273361600836e-08,-2.953355758170341e-16,2.121273361600836e-08,4.363319199582024,2.121273361600836e-08,4.363319199582024,2.121273361600836e-08,5.148519428689064
2.121665105967266e-08,5,2.121665105967266e-08,-2.948140920538178e-16,2.121665105967266e-08,4.167447016367107,2.121665105967266e-08,4.167447016367107,2.121665105967266e-08,5.123044402517736
2.122157758943998e-08,5,2.122157758943998e-08,-2.94158280381e-16,2.122157758943998e-08,3.921120528000992,2.122157758943998e-08,3.921120528000992,2.122157758943998e-08,5.088883317612284
2.122618798410002e-08,5,2.122618798410002e-08,-2.935445521022435e-16,2.122618798410002e-08,3.690600794998982,2.122618798410002e-08,3.690600794998982,2.122618798410002e-08,5.057023714654569
2.123111941959186e-08,5,2.123111941959186e-08,-2.928880873873173e-16,2.123111941959186e-08,3.444029020406706,2.123111941959186e-08,3.444029020406706,2.123111941959186e-08,5.022970595189714
2.123612653163372e-08,5,2.123612653163372e-08,-2.9222154873248e-16,2.123612653163372e-08,3.193673418313867,2.123612653163372e-08,3.193673418313867,2.123612653163372e-08,4.988446835180967
2.124428706333207e-08,5,2.124428706333207e-08,-2.911352319543677e-16,2.124428706333207e-08,2.785646833396323,2.124428706333207e-08,2.785646833396323,2.124428706333207e-08,4.932537643699225
2.125281949410787e-08,5,2.125281949410787e-08,-2.899994085727047e-16,2.125281949410787e-08,2.359025294606451,2.125281949410787e-08,2.359025294606451,2.125281949410787e-08,4.875275963130144
2.126637813272424e-08,5,2.126637813272424e-08,-2.881945045343873e-16,2.126637813272424e-08,1.68109336378802,2.126637813272424e-08,1.68109336378802,2.126637813272424e-08,4.788353498475351
2.127370834056803e-08,5,2.127370834056803e-08,-2.87218719124566e-16,2.127370834056803e-08,1.314582971598496,2.127370834056803e-08,1.314582971598496,2.127370834056803e-08,4.745265508825732
2.128038384046951e-08,5,2.128038384046951e-08,-2.863300873768832e-16,2.128038384046951e-08,0.9808079765244164,2.128038384046951e-08,0.9808079765244164,2.128038384046951e-08,4.708011566851887
2.128950261680222e-08,5,2.128950261680222e-08,-2.851162106232586e-16,2.128950261680222e-08,0.5248691598889135,2.128950261680222e-08,0.5248691598889135,2.128950261680222e-08,4.658413803755686
