/net8 X,/net8 Y,/net10 X,/net10 Y,/net7 X,/net7 Y,/net9 X,/net9 Y,/net3 X,/net3 Y
1.580160086101576e-09,3.810063926642153e-17,1.580160086101576e-09,3.810063926642153e-17,1.580160086101576e-09,3.810063926642153e-17,1.580160086101576e-09,3.810063926642153e-17,1.580160086101576e-09,4.232885546667593
1.598926940684577e-09,-3.865443769757571e-16,1.598926940684577e-09,-3.865443769757571e-16,1.598926940684577e-09,-3.865443769757571e-16,1.598926940684577e-09,-3.865443769757571e-16,1.598926940684577e-09,4.310953476429091
1.620781351957864e-09,-4.19859137316639e-16,1.620781351957864e-09,-4.19859137316639e-16,1.620781351957864e-09,-4.19859137316639e-16,1.620781351957864e-09,-4.19859137316639e-16,1.620781351957864e-09,4.39686273116132
1.645941208821767e-09,1.562967531951628e-16,1.645941208821767e-09,1.562967531951628e-16,1.645941208821767e-09,1.562967531951628e-16,1.645941208821767e-09,1.562967531951628e-16,1.645941208821767e-09,4.48617160499684
1.677350267559778e-09,2.224765685039271e-17,1.677350267559778e-09,2.224765685039271e-17,1.677350267559778e-09,2.224765685039271e-17,1.677350267559778e-09,2.224765685039271e-17,1.677350267559778e-09,4.580629892495506
1.715376228181619e-09,3.682751139424993e-16,1.715376228181619e-09,3.682751139424993e-16,1.715376228181619e-09,3.682751139424993e-16,1.715376228181619e-09,3.682751139424993e-16,1.715376228181619e-09,4.67272224243105
1.761002484559539e-09,-2.580957270910486e-16,1.761002484559539e-09,-2.580957270910486e-16,1.761002484559539e-09,-2.580957270910486e-16,1.761002484559539e-09,-2.580957270910486e-16,1.761002484559539e-09,4.757560087990646
1.810336054833239e-09,-4.374265603324011e-16,1.810336054833239e-09,-4.374265603324011e-16,1.810336054833239e-09,-4.374265603324011e-16,1.810336054833239e-09,-4.374265603324011e-16,1.810336054833239e-09,4.825195737316527
1.862878459505287e-09,-5.947444916658516e-17,1.862878459505287e-09,-5.947444916658516e-17,1.862878459505287e-09,-5.947444916658516e-17,1.862878459505287e-09,-5.947444916658516e-17,1.862878459505287e-09,4.876928684324156
1.92024785884417e-09,1.352373783453503e-16,1.92024785884417e-09,1.352373783453503e-16,1.92024785884417e-09,1.352373783453503e-16,1.92024785884417e-09,1.352373783453503e-16,1.92024785884417e-09,4.916384132877664
1.983846660808271e-09,8.515607488862073e-17,1.983846660808271e-09,8.515607488862073e-17,1.983846660808271e-09,8.515607488862073e-17,1.983846660808271e-09,8.515607488862073e-17,1.983846660808271e-09,4.945828508626756
2.055509255005035e-09,-3.063353823327397e-16,2.055509255005035e-09,-3.063353823327397e-16,2.055509255005035e-09,-3.063353823327397e-16,2.055509255005035e-09,-3.063353823327397e-16,2.055509255005035e-09,4.967115606061504
