/O X,/O Y,/net8 X,/net8 Y,/net3 X,/net3 Y
6.314119573991639e-09,0.5589973245724768,6.314119573991639e-09,2.156485099539228,6.314119573991639e-09,5
6.322975181720061e-09,0.7227910702778095,6.322975181720061e-09,2.027982921489772,6.322975181720061e-09,5
6.33156767302582e-09,0.9165818178130928,6.33156767302582e-09,1.910698794417655,6.33156767302582e-09,5
6.342147353316328e-09,1.200133432322405,6.342147353316328e-09,1.778684919893848,6.342147353316328e-09,5
6.352893071235537e-09,1.533231658545572,6.352893071235537e-09,1.65778320786164,6.352893071235537e-09,5
6.364657441227157e-09,1.93963452304505,6.364657441227157e-09,1.538843452485968,6.364657441227157e-09,5
6.376235184890469e-09,2.369324545705025,6.376235184890469e-09,1.433515408677648,6.376235184890469e-09,5
6.387011706729207e-09,2.782072815182563,6.387011706729207e-09,1.344138443611165,6.387011706729207e-09,5
6.397068470205601e-09,3.161613075525136,6.397068470205601e-09,1.266810817260654,6.397068470205601e-09,5
6.405896647573849e-09,3.469884067003196,6.405896647573849e-09,1.204640481430311,6.405896647573849e-09,5
6.413255865338445e-09,3.696078485323893,6.413255865338445e-09,1.158799531175893,6.413255865338445e-09,5
6.420531633296545e-09,3.891089550086436,6.420531633296545e-09,1.116778562449577,6.420531633296545e-09,5
6.433388302562049e-09,4.17327323763879,6.433388302562049e-09,1.044315709161337,6.433388302562049e-09,5
6.446463357760311e-09,4.391497825467751,6.446463357760311e-09,0.9695753429009649,6.446463357760311e-09,5
6.4580031117941e-09,4.537192301840636,6.4580031117941e-09,0.901869062969026,6.4580031117941e-09,5
6.469802005758874e-09,4.650215590904523,6.469802005758874e-09,0.8310885998909171,6.469802005758874e-09,5
6.482127009191564e-09,4.738089642136727,6.482127009191564e-09,0.7574896523647439,6.482127009191564e-09,5
6.495156523071233e-09,4.80557643490897,6.495156523071233e-09,0.6828154997320429,6.495156523071233e-09,5
6.509132315881759e-09,4.85689907883496,6.509132315881759e-09,0.6079463005103317,6.509132315881759e-09,5
6.524161373508042e-09,4.895130533753189,6.524161373508042e-09,0.5342748082915272,6.524161373508042e-09,5
6.540711677063133e-09,4.923636564618624,6.540711677063133e-09,0.4616103118814893,6.540711677063133e-09,5
6.559391277484083e-09,4.944866340952705,6.559391277484083e-09,0.3899427336069756,6.559391277484083e-09,5
6.580933058978105e-09,4.960594210592099,6.580933058978105e-09,0.3198310548438876,6.580933058978105e-09,5
6.598086166992578e-09,4.968824698125663,6.598086166992578e-09,0.2726760038230854,6.598086166992578e-09,5
6.627176586512511e-09,4.97825422451797,6.627176586512511e-09,0.2073288173322144,6.627176586512511e-09,5
6.647632428085969e-09,4.982664007165031,6.647632428085969e-09,0.170827518908853,6.647632428085969e-09,5
6.67864619323429e-09,4.98746489438918,6.67864619323429e-09,0.1270674141300459,6.67864619323429e-09,5
6.704442809673337e-09,4.990311385378361,6.704442809673337e-09,0.09926480991212301,6.704442809673337e-09,5
6.72943258118744e-09,4.992403423941163,6.72943258118744e-09,0.07816772563917396,6.72943258118744e-09,5
6.765804068965645e-09,4.994671430090934,6.765804068965645e-09,0.05503190096169575,6.765804068965645e-09,5
6.800574884489426e-09,4.996210258382876,6.800574884489426e-09,0.03923937387075565,6.800574884489426e-09,5
6.837493211683538e-09,4.997365643200737,6.837493211683538e-09,0.02734076383123636,6.837493211683538e-09,5
6.881176615110955e-09,4.998296718870343,6.881176615110955e-09,0.01772384506988498,6.881176615110955e-09,5
6.932664754481407e-09,4.998994856410583,6.932664754481407e-09,0.01048795443484962,6.932664754481407e-09,5
6.994487061808742e-09,4.999482834316828,6.994487061808742e-09,0.005410473053724722,6.994487061808742e-09,5
7.067365279579264e-09,4.999780729812584,7.067365279579264e-09,0.002298936263582077,7.067365279579264e-09,5
7.154228859683164e-09,4.99993795582021,7.154228859683164e-09,0.0006516869941060556,7.154228859683164e-09,5
7.260761296863346e-09,5.000003889503474,7.260761296863346e-09,-4.040862506387156e-05,7.260761296863346e-09,5
7.396875636669323e-09,5.000018842109816,7.396875636669323e-09,-0.0001974241307236991,7.396875636669323e-09,5
7.581526177545799e-09,5.000012402547746,7.581526177545799e-09,-0.0001294005796699116,7.581526177545799e-09,5
7.8315261775458e-09,5.000003649081711,7.8315261775458e-09,-3.787958813911336e-05,7.8315261775458e-09,5
8.0815261775458e-09,5.000000262370995,8.0815261775458e-09,-2.815551797814431e-06,8.0815261775458e-09,5
8.331526177545801e-09,4.999999652141217,8.331526177545801e-09,3.452930799314232e-06,8.331526177545801e-09,5
8.581526177545802e-09,4.999999773001502,8.581526177545802e-09,2.198672562884788e-06,8.581526177545802e-09,5
8.831526177545802e-09,4.999999915307812,8.831526177545802e-09,7.218782375238259e-07,8.831526177545802e-09,5
9.081526177545803e-09,4.999999973974207,9.081526177545803e-09,1.085385019731757e-07,9.081526177545803e-09,5
9.331526177545803e-09,4.999999986307104,9.331526177545803e-09,-2.0059494669061e-08,9.331526177545803e-09,5
9.581526177545804e-09,4.999999985083678,9.581526177545804e-09,-6.934315070230048e-09,9.581526177545804e-09,5
9.831526177545805e-09,4.99999998281871,9.831526177545805e-09,1.658326119565461e-08,9.831526177545805e-09,5
1.008152617754581e-08,4.999999981800586,1.008152617754581e-08,2.714589764148173e-08,1.008152617754581e-08,5
1.033152617754581e-08,4.999999981565926,1.033152617754581e-08,2.9608010242319e-08,1.033152617754581e-08,5
1.058152617754581e-08,4.999999981575504,1.058152617754581e-08,2.951545377772781e-08,1.058152617754581e-08,5
1.083152617754581e-08,4.99999998161103,1.083152617754581e-08,2.914496188548827e-08,1.083152617754581e-08,5
1.09657630887729e-08,4.99999998162364,1.09657630887729e-08,2.901285286449895e-08,1.09657630887729e-08,5
1.11e-08,4.999999981629712,1.11e-08,2.894923151961738e-08,1.11e-08,5
1.110379591592832e-08,4.996411011095964,1.110379591592832e-08,-0.0186797571211693,1.110379591592832e-08,4.810204203584103
1.11079375265471e-08,4.992782941845807,1.11079375265471e-08,-0.03909844882510854,1.11079375265471e-08,4.603123672644824
1.111518483347546e-08,4.987192903077284,1.111518483347546e-08,-0.07555634934781527,1.111518483347546e-08,4.240758326226923
1.112106528250035e-08,4.983286105665931,1.112106528250035e-08,-0.1059877742407465,1.112106528250035e-08,3.946735874982473
1.112663636924166e-08,4.980924439416691,1.112663636924166e-08,-0.1309351824132111,1.112663636924166e-08,3.668181537916823
1.11336861163947e-08,4.979808693870894,1.11336861163947e-08,-0.1554669692481284,1.11336861163947e-08,3.31569418026502
1.114625990711581e-08,4.982147595338268,1.114625990711581e-08,-0.1775975277212164,1.114625990711581e-08,2.687004644209716
1.116503953485692e-08,4.993038861255787,1.116503953485692e-08,-0.15699925716909,1.116503953485692e-08,1.748023257154093
1.117392899714291e-08,5.000754672195222,1.117392899714291e-08,-0.1238948968005854,1.117392899714291e-08,1.303550142854502
1.118379792543401e-08,5.012074310173385,1.118379792543401e-08,-0.06353654739030941,1.118379792543401e-08,0.8101037282997536
1.118812859204864e-08,5.018950716785453,1.118812859204864e-08,-0.022997340100001,1.118812859204864e-08,0.5935703975680582
1.119123037102821e-08,5.025022553065422,1.119123037102821e-08,0.01387846212584334,1.119123037102821e-08,0.4384814485897275
1.119406796751165e-08,5.031058663536587,1.119406796751165e-08,0.05208868813093367,1.119406796751165e-08,0.2966016244177396
1.119703398375582e-08,5.03740767636267,1.119703398375582e-08,0.0947016473288488,1.119703398375582e-08,0.1483008122088885
1.119851699187791e-08,5.04058309062336,1.119851699187791e-08,0.1169761312235364,1.119851699187791e-08,0.07415040610442247
1.12e-08,5.043758271133067,1.12e-08,0.1398928869672099,1.12e-08,3.819167204710538e-14
1.120045883516475e-08,5.045059931457788,1.120045883516475e-08,0.1485945734226417,1.120045883516475e-08,0
1.120093507979124e-08,5.046398567526206,1.120093507979124e-08,0.1576291816976625,1.120093507979124e-08,0
1.1201482877031e-08,5.047917046705738,1.1201482877031e-08,0.1680220703717695,1.1201482877031e-08,0
1.120257847151053e-08,5.050881046578595,1.120257847151053e-08,0.1888072374061481,1.120257847151053e-08,0
1.120476966046958e-08,5.056526274334824,1.120476966046958e-08,0.230368916123759,1.120476966046958e-08,0
1.120915203838767e-08,5.066786836981623,1.120915203838767e-08,0.3134312237401752,1.120915203838767e-08,0
1.12169399953166e-08,5.082170882346066,1.12169399953166e-08,0.4607328137379944,1.12169399953166e-08,0
1.122484600519089e-08,5.094744996183119,1.122484600519089e-08,0.6096995700915964,1.122484600519089e-08,0
1.123298758302205e-08,5.105192459188034,1.123298758302205e-08,0.7621359723659633,1.123298758302205e-08,0
1.124143036904824e-08,5.114037103383471,1.124143036904824e-08,0.9148969611806936,1.124143036904824e-08,0
1.125026650905393e-08,5.11967581707886,1.125026650905393e-08,1.064227199886705,1.125026650905393e-08,0
1.12600515015694e-08,5.117361393700381,1.12600515015694e-08,1.22451637631141,1.12600515015694e-08,0
1.127070603413797e-08,5.103558694702504,1.127070603413797e-08,1.394465307312266,1.127070603413797e-08,0
1.128392305766187e-08,5.070976246574936,1.128392305766187e-08,1.598683951483447,1.128392305766187e-08,0
1.130005253126014e-08,5.01037964213825,1.130005253126014e-08,1.838114534793138,1.130005253126014e-08,0
1.132039019130774e-08,4.908037348119168,1.132039019130774e-08,2.126656851104127,1.132039019130774e-08,0
1.134248206426674e-08,4.758645426243706,1.134248206426674e-08,2.418947919412059,1.134248206426674e-08,0
1.135274570195123e-08,4.673696160920784,1.135274570195123e-08,2.546853464379713,1.135274570195123e-08,0
