/O X,/O Y,/net8 X,/net8 Y,/net3 X,/net3 Y
1.141575468565321e-09,5.11098810047407,1.141575468565321e-09,0.6959157228921623,1.141575468565321e-09,0
1.146838424702162e-09,5.123904987403899,1.146838424702162e-09,0.832829435028123,1.146838424702162e-09,0
1.15186528437019e-09,5.136269999275953,1.15186528437019e-09,0.9623453715184986,1.15186528437019e-09,0
1.155659701095832e-09,5.14461033887311,1.155659701095832e-09,1.058911847775565,1.155659701095832e-09,0
1.162953539444595e-09,5.153753309465307,1.162953539444595e-09,1.244647010426527,1.162953539444595e-09,0
1.169219627601284e-09,5.153310807605846,1.169219627601284e-09,1.403808271147359,1.169219627601284e-09,0
1.179753810548128e-09,5.134727939424321,1.179753810548128e-09,1.667374066502967,1.179753810548128e-09,0
1.189656331004514e-09,5.097257654885339,1.189656331004514e-09,1.906907695296012,1.189656331004514e-09,0
1.19946740390154e-09,5.041635588444172,1.19946740390154e-09,2.131983162767555,1.19946740390154e-09,0
1.209387397520884e-09,4.968913148055508,1.209387397520884e-09,2.343894617595126,1.209387397520884e-09,0
1.220680234401326e-09,4.867621798564939,1.220680234401326e-09,2.564881218185308,1.220680234401326e-09,0
1.239302014942014e-09,4.648153525451351,1.239302014942014e-09,2.884558411682824,1.239302014942014e-09,0
1.250131802777067e-09,4.479062438878624,1.250131802777067e-09,3.050183858649623,1.250131802777067e-09,0
1.261530122067051e-09,4.244440560520713,1.261530122067051e-09,3.213631689563648,1.261530122067051e-09,0
1.270784110330055e-09,4.012258247696844,1.270784110330055e-09,3.334776774362719,1.270784110330055e-09,0
1.283049475699909e-09,3.651620753371809,1.283049475699909e-09,3.478699459516756,1.283049475699909e-09,0
1.298573180942832e-09,3.116413066248488,1.298573180942832e-09,3.637007069338867,1.298573180942832e-09,0
1.314591154826922e-09,2.48609052240784,1.314591154826922e-09,3.776630604749518,1.314591154826922e-09,0
1.328700759231062e-09,1.886083476801232,1.328700759231062e-09,3.883069591973923,1.328700759231062e-09,0
1.335551585986143e-09,1.595211958729268,1.335551585986143e-09,3.929844557604316,1.335551585986143e-09,0
1.342885542742537e-09,1.309941748357262,1.342885542742537e-09,3.975917856050909,1.342885542742537e-09,0
1.348820929759239e-09,1.106845318787406,1.348820929759239e-09,4.010744081083399,1.348820929759239e-09,0
1.355615865373681e-09,0.9055429755744188,1.355615865373681e-09,4.049614454840975,1.355615865373681e-09,0
1.367099384678939e-09,0.6355004062100146,1.367099384678939e-09,4.115095214792205,1.367099384678939e-09,0
1.379768548334871e-09,0.4232408797990378,1.379768548334871e-09,4.18742713843181,1.379768548334871e-09,0
1.389961346131941e-09,0.3042467134786783,1.389961346131941e-09,4.245130704123181,1.389961346131941e-09,0
1.399753845624663e-09,0.2223991596838859,1.399753845624663e-09,4.299601105222439,1.399753845624663e-09,0
1.409778546250342e-09,0.1624531128823637,1.409778546250342e-09,4.353945144861088,1.409778546250342e-09,0
1.420319435049352e-09,0.1179664917847886,1.420319435049352e-09,4.408667315367643,1.420319435049352e-09,0
1.432014108026133e-09,0.0841651481959028,1.432014108026133e-09,4.465288369512927,1.432014108026133e-09,0
1.445281510994548e-09,0.05906439813407743,1.445281510994548e-09,4.523689216770783,1.445281510994548e-09,0
1.460277831484643e-09,0.04135419574527384,1.460277831484643e-09,4.58242669314306,1.460277831484643e-09,0
1.477445404356337e-09,0.02921015263683064,1.477445404356337e-09,4.641040024790342,1.477445404356337e-09,0
1.497640143477672e-09,0.02091714687703727,1.497640143477672e-09,4.699690098687975,1.497640143477672e-09,0
1.522181798024871e-09,0.01512804294225304,1.522181798024871e-09,4.758369228727818,1.522181798024871e-09,0
1.553188239970191e-09,0.01082683700227209,1.553188239970191e-09,4.816651843280625,1.553188239970191e-09,0
1.575452936933192e-09,0.008838490932531256,1.575452936933192e-09,4.849511113614397,1.575452936933192e-09,0
1.616021276574969e-09,0.006171622583340305,1.616021276574969e-09,4.895310780297369,1.616021276574969e-09,0
1.647840487497339e-09,0.004661613329998968,1.647840487497339e-09,4.921294405979692,1.647840487497339e-09,0
1.678049227510329e-09,0.003567916650923305,1.678049227510329e-09,4.939903049619163,1.678049227510329e-09,0
1.713680347051329e-09,0.002593373141671578,1.713680347051329e-09,4.956309958497992,1.713680347051329e-09,0
1.754124398035997e-09,0.001796443782819901,1.754124398035997e-09,4.969664758744463,1.754124398035997e-09,0
1.799988073012391e-09,0.001177331684587632,1.799988073012391e-09,4.980053941667334,1.799988073012391e-09,0
1.854004887561718e-09,0.0007077452298035146,1.854004887561718e-09,4.987970654705554,1.854004887561718e-09,0
1.91924126516736e-09,0.0003726356530429694,1.91924126516736e-09,4.993650144623959,1.91924126516736e-09,0
2.00023744183305e-09,0.0001552824574324007,2.00023744183305e-09,4.997349568442267,2.00023744183305e-09,0
2.105088549388685e-09,3.428569502124292e-05,2.105088549388685e-09,4.999414356089671,2.105088549388685e-09,0
2.249076486843122e-09,-1.492242577362312e-05,2.249076486843122e-09,5.000255116932497,2.249076486843122e-09,0
2.447373572072378e-09,-1.913916910572215e-05,2.447373572072378e-09,5.000323547934082,2.447373572072378e-09,0
2.697373572072378e-09,-8.735962063150164e-06,2.697373572072378e-09,5.000145506967746,2.697373572072378e-09,0
2.947373572072379e-09,-2.086941978596968e-06,2.947373572072379e-09,5.000034457301733,2.947373572072379e-09,0
3.197373572072379e-09,7.301458092892677e-08,3.197373572072379e-09,4.99999894758577,3.197373572072379e-09,0
3.447373572072379e-09,3.299713315696543e-07,3.447373572072379e-09,4.999994753683162,3.447373572072379e-09,0
3.697373572072379e-09,1.786081852668764e-07,3.697373572072379e-09,4.999997225003977,3.697373572072379e-09,0
3.947373572072379e-09,6.329866888531193e-08,3.947373572072379e-09,4.999999167736854,3.947373572072379e-09,0
4.197373572072379e-09,2.064975664179737e-08,4.197373572072379e-09,4.999999902699144,4.197373572072379e-09,0
4.447373572072378e-09,1.267136454657048e-08,4.447373572072378e-09,5.000000040836913,4.447373572072378e-09,0
4.697373572072378e-09,1.412759819069836e-08,4.697373572072378e-09,5.000000015353323,4.697373572072378e-09,0
4.947373572072378e-09,1.605786871224981e-08,4.947373572072378e-09,4.999999982819508,4.947373572072378e-09,0
5.197373572072378e-09,1.690764532382034e-08,5.197373572072378e-09,4.99999996854602,5.197373572072378e-09,0
5.447373572072377e-09,1.710580271190425e-08,5.447373572072377e-09,4.999999965152853,5.447373572072377e-09,0
5.697373572072377e-09,1.709932904593992e-08,5.697373572072377e-09,4.99999996524431,5.697373572072377e-09,0
5.898686786036189e-09,1.707127497811132e-08,5.898686786036189e-09,4.99999996571974,5.898686786036189e-09,0
6.1e-09,1.70550640280428e-08,6.1e-09,4.999999965996198,6.1e-09,0
6.104582095847796e-09,0.0008887259035312116,6.104582095847796e-09,5.004963666374516,6.104582095847796e-09,0.2291047923898178
6.109625118926199e-09,0.002069966584433645,6.109625118926199e-09,5.01211635056925,6.109625118926199e-09,0.4812559463099332
6.119711165083003e-09,0.004821580631620493,6.119711165083003e-09,5.03183119186783,6.119711165083003e-09,0.985558254150164
6.129552817277042e-09,0.006819600839290653,6.129552817277042e-09,5.051848089370612,6.129552817277042e-09,1.477640863852085
6.140633639631362e-09,0.006020597797662255,6.140633639631362e-09,5.060384429628606,6.140633639631362e-09,2.031681981568109
6.150243442506157e-09,0.003021304666813808,6.150243442506157e-09,5.053323837555232,6.150243442506157e-09,2.512172125307835
6.166108445649352e-09,-0.005058349129085375,6.166108445649352e-09,5.011540273398174,6.166108445649352e-09,3.305422282467599
6.183054222824676e-09,-0.01591285048808821,6.183054222824676e-09,4.927816421412308,6.183054222824676e-09,4.152711141233821
6.191586477244587e-09,-0.02224557753797981,6.191586477244587e-09,4.868474646571364,6.191586477244587e-09,4.579323862229353
6.195793238622294e-09,-0.0256735535507483,6.195793238622294e-09,4.834203188847421,6.195793238622294e-09,4.789661931114678
6.2e-09,-0.02931186487466907,6.2e-09,4.796325723343276,6.2e-09,5
6.200987620924572e-09,-0.03044078447653652,6.200987620924572e-09,4.785671759730905,6.200987620924572e-09,5
6.201848590100634e-09,-0.0313985040394409,6.201848590100634e-09,4.776401368496676,6.201848590100634e-09,5
6.202850904635161e-09,-0.03247048476655934,6.202850904635161e-09,4.765641905455045,6.202850904635161e-09,5
6.204855533704215e-09,-0.03447198879940157,6.204855533704215e-09,4.744233313305,6.204855533704215e-09,5
6.208864791842324e-09,-0.03796936162733687,6.208864791842324e-09,4.701792545627828,6.208864791842324e-09,5
6.216883308118542e-09,-0.04340806199741749,6.216883308118542e-09,4.617937818025363,6.216883308118542e-09,5
6.232920340670978e-09,-0.05059259132470292,6.232920340670978e-09,4.451666395730749,6.232920340670978e-09,5
6.254029199693001e-09,-0.05806301732931245,6.254029199693001e-09,4.238557639805276,6.254029199693001e-09,5
6.276653100225615e-09,-0.05596142357236799,6.276653100225615e-09,4.015023495726175,6.276653100225615e-09,5
6.300900310435412e-09,-0.03063273732048078,6.300900310435412e-09,3.769480241831458,6.300900310435412e-09,5
6.323808240249755e-09,0.01542553732609252,6.323808240249755e-09,3.532487876877113,6.323808240249755e-09,5
6.335437395759689e-09,0.04641250307903952,6.335437395759689e-09,3.410661325601635,6.335437395759689e-09,5
6.358695706779557e-09,0.1257768606671632,6.358695706779557e-09,3.164601661664111,6.358695706779557e-09,5
6.373695914610432e-09,0.1901867145826967,6.373695914610432e-09,3.004453691851118,6.373695914610432e-09,5
6.403696330272181e-09,0.3590388058815905,6.403696330272181e-09,2.681965804871887,6.403696330272181e-09,5
6.427972907466441e-09,0.5553919196490746,6.427972907466441e-09,2.420451491325155,6.427972907466441e-09,5
6.44710743935755e-09,0.7863137856836352,6.44710743935755e-09,2.214567043328651,6.44710743935755e-09,5
6.460628996375441e-09,1.015043950224905,6.460628996375441e-09,2.07163076719204,6.460628996375441e-09,5
6.472002419689446e-09,1.252872224114176,6.472002419689446e-09,1.955757178919455,6.472002419689446e-09,5
6.49009777635848e-09,1.713929430229746,6.49009777635848e-09,1.780424299406896,6.49009777635848e-09,5
6.499615741545102e-09,1.993037074998694,6.499615741545102e-09,1.692332652736119,6.499615741545102e-09,5
6.514064192375566e-09,2.453244534689899,6.514064192375566e-09,1.563510050245739,6.514064192375566e-09,5
6.527917112663564e-09,2.919078139335033,6.527917112663564e-09,1.445108947309854,6.527917112663564e-09,5
6.539452361316983e-09,3.303431391735178,6.539452361316983e-09,1.350070926727586,6.539452361316983e-09,5
6.548950186265076e-09,3.593158187208958,6.548950186265076e-09,1.276205302561841,6.548950186265076e-09,5
6.556660301383597e-09,3.799456762006689,6.556660301383597e-09,1.220346319857786,6.556660301383597e-09,5
6.564821242570049e-09,3.989796056181219,6.564821242570049e-09,1.163384589692268,6.564821242570049e-09,5
6.579541459242529e-09,4.267702382615941,6.579541459242529e-09,1.062386711753241,6.579541459242529e-09,5
6.594201221877048e-09,4.474133768007296,6.594201221877048e-09,0.9624947476183821,6.594201221877048e-09,5
6.607099778494555e-09,4.608819373074079,6.607099778494555e-09,0.8748117118199481,6.607099778494555e-09,5
6.620192725771027e-09,4.710413129974799,6.620192725771027e-09,0.7867264383675809,6.620192725771027e-09,5
6.633788813272148e-09,4.786926044237553,6.633788813272148e-09,0.6994406188424751,6.633788813272148e-09,5
6.648310379515276e-09,4.844641589516593,6.648310379515276e-09,0.6133626963984167,6.648310379515276e-09,5
6.663601864356142e-09,4.886653471604111,6.663601864356142e-09,0.531690045867842,6.663601864356142e-09,5
6.680078143190487e-09,4.917466207171253,6.680078143190487e-09,0.4541579787846012,6.680078143190487e-09,5
6.698527086993025e-09,4.940521400694117,6.698527086993025e-09,0.3796353496219426,6.698527086993025e-09,5
6.719735534299736e-09,4.95782478900379,6.719735534299736e-09,0.3084377059144175,6.719735534299736e-09,5
6.74471036602198e-09,4.97080298658727,6.74471036602198e-09,0.2415114811566042,6.74471036602198e-09,5
6.765133246423263e-09,4.97770827131374,6.765133246423263e-09,0.1982327077474666,6.765133246423263e-09,5
6.789521514205469e-09,4.983467172238901,6.789521514205469e-09,0.1572669963529273,6.789521514205469e-09,5
6.826832866930193e-09,4.989355373795411,6.826832866930193e-09,0.1112638545534642,6.826832866930193e-09,5
6.853334608021455e-09,4.992086202819633,6.853334608021455e-09,0.08806059651669133,6.853334608021455e-09,5
6.879335494198679e-09,4.994014326173663,6.879335494198679e-09,0.07085680600121244,6.879335494198679e-09,5
6.910495431649487e-09,4.995683899601344,6.910495431649487e-09,0.05540593865465112,6.910495431649487e-09,5
6.945744071262452e-09,4.996997590375083,6.945744071262452e-09,0.04274477125630354,6.945744071262452e-09,5
6.986099965389613e-09,4.997999255694775,6.986099965389613e-09,0.03255625791876291,6.986099965389613e-09,5
7.034142676830374e-09,4.998746904598135,7.034142676830374e-09,0.02434509342157421,7.034142676830374e-09,5
7.092564551725924e-09,4.999271694652023,7.092564551725924e-09,0.01789711126597318,7.092564551725924e-09,5
7.165395424495497e-09,4.999611507187726,7.165395424495497e-09,0.01296910486527283,7.165395424495497e-09,5
7.259396838345494e-09,4.999810843867033,7.259396838345494e-09,0.009271140055978327,7.259396838345494e-09,5
7.385843179059507e-09,4.999914398439263,7.385843179059507e-09,0.006517634933620325,7.385843179059507e-09,5
7.564233899617776e-09,4.999962191463076,7.564233899617776e-09,0.004455970162306342,7.564233899617776e-09,5
7.804799380795784e-09,4.999981466316078,7.804799380795784e-09,0.003023568852165728,7.804799380795784e-09,5
8.054799380795785e-09,4.999987821642771,8.054799380795785e-09,0.002235888748148895,8.054799380795785e-09,5
8.304799380795786e-09,4.999990793175273,8.304799380795786e-09,0.001761951519109875,8.304799380795786e-09,5
8.554799380795786e-09,4.999992909527319,8.554799380795786e-09,0.001443475166231985,8.554799380795786e-09,5
8.804799380795787e-09,4.999994581287614,8.804799380795787e-09,0.00121525448446237,8.804799380795787e-09,5
9.054799380795787e-09,4.999995833282744,9.054799380795787e-09,0.001045193614548,9.054799380795787e-09,5
9.304799380795788e-09,4.999996730776614,9.304799380795788e-09,0.000914552163268019,9.304799380795788e-09,5
9.554799380795789e-09,4.999997373923229,9.554799380795789e-09,0.0008114885514389649,9.554799380795789e-09,5
9.804799380795789e-09,4.99999784675638,9.804799380795789e-09,0.0007283005271721162,9.804799380795789e-09,5
1.005479938079579e-08,4.999998204753476,1.005479938079579e-08,0.0006598574947041535,1.005479938079579e-08,5
1.030479938079579e-08,4.999998482321113,1.030479938079579e-08,0.0006026384904534643,1.030479938079579e-08,5
1.055479938079579e-08,4.999998701499921,1.055479938079579e-08,0.0005541507083089205,1.055479938079579e-08,5
1.080479938079579e-08,4.999998877215927,1.080479938079579e-08,0.000512579911090657,1.080479938079579e-08,5
1.09523996903979e-08,4.999998963865464,1.09523996903979e-08,0.0004908011538224238,1.09523996903979e-08,5
1.11e-08,4.999999039484091,1.11e-08,0.0004707213197133149,1.11e-08,5
1.1103125e-08,4.998663032572026,1.1103125e-08,-0.006358093369999657,1.1103125e-08,4.843749999999988
1.110712669639975e-08,4.997121153166754,1.110712669639975e-08,-0.01486792742654377,1.110712669639975e-08,4.643665180012516
1.111513008919925e-08,4.994708999849268,1.111513008919925e-08,-0.03075708638750151,1.111513008919925e-08,4.243495540037572
1.112383571986073e-08,4.992940734384746,1.112383571986073e-08,-0.04643647000579857,1.112383571986073e-08,3.808214006963323
1.112811472162551e-08,4.992347951783652,1.112811472162551e-08,-0.05358570609663982,1.112811472162551e-08,3.594263918724451
1.113227478120671e-08,4.991906428427624,1.113227478120671e-08,-0.06024027773920206,1.113227478120671e-08,3.386260939664282
1.113855803994104e-08,4.99142278884072,1.113855803994104e-08,-0.06986370123531002,1.113855803994104e-08,3.072098002947975
1.114573375203763e-08,4.991056540289893,1.114573375203763e-08,-0.0804260570332498,1.114573375203763e-08,2.713312398118668
1.115427589036154e-08,4.99056903731947,1.115427589036154e-08,-0.09381214983026195,1.115427589036154e-08,2.286205481922938
1.116057479390273e-08,4.98927865675039,1.116057479390273e-08,-0.1090014298594631,1.116057479390273e-08,1.971260304863711
1.116647738902528e-08,4.988177436315578,1.116647738902528e-08,-0.1236236564916576,1.116647738902528e-08,1.676130548735966
1.117526152295968e-08,4.988229167794143,1.117526152295968e-08,-0.13788076316414,1.117526152295968e-08,1.236923852015933
1.11840848381783e-08,4.991514388408183,1.11840848381783e-08,-0.1345304110020671,1.11840848381783e-08,0.7957580910847843
1.119120586682057e-08,4.998677908885164,1.119120586682057e-08,-0.1050050330378965,1.119120586682057e-08,0.4397066589715122
1.119560293341029e-08,5.00514907975111,1.119560293341029e-08,-0.0742855914387565,1.119560293341029e-08,0.2198533294857343
1.12e-08,5.012916807774378,1.12e-08,-0.0338177227683343,1.12e-08,3.819167204710538e-14
1.120097693467347e-08,5.014891473827656,1.120097693467347e-08,-0.0229693901026906,1.120097693467347e-08,0
1.120184589469611e-08,5.016697335660417,1.120184589469611e-08,-0.01294767305327756,1.120184589469611e-08,0
1.120287365310635e-08,5.018907795848618,1.120287365310635e-08,-0.0004989070706801736,1.120287365310635e-08,0
1.120492916992684e-08,5.023562019974398,1.120492916992684e-08,0.0264187072978621,1.120492916992684e-08,0
1.120904020356782e-08,5.033611417134944,1.120904020356782e-08,0.08780789414626175,1.120904020356782e-08,0
1.121564678799058e-08,5.051030765427218,1.121564678799058e-08,0.204715850875451,1.121564678799058e-08,0
1.122213245353944e-08,5.06878425184229,1.122213245353944e-08,0.3377425507963039,1.122213245353944e-08,0
1.122878117699569e-08,5.086875753275142,1.122878117699569e-08,0.4889816101732207,1.122878117699569e-08,0
1.123601071810646e-08,5.105778334935959,1.123601071810646e-08,0.6663026774587909,1.123601071810646e-08,0
1.124387762946569e-08,5.1251781039669,1.124387762946569e-08,0.8685672865977609,1.124387762946569e-08,0
1.125253240395161e-08,5.144025341586596,1.125253240395161e-08,1.088030875800224,1.125253240395161e-08,0
1.126010195144641e-08,5.151587984353919,1.126010195144641e-08,1.280102580664523,1.126010195144641e-08,0
1.126907059128746e-08,5.146267369650026,1.126907059128746e-08,1.506687092324814,1.126907059128746e-08,0
1.128068599289641e-08,5.115634567793826,1.128068599289641e-08,1.793305188137081,1.128068599289641e-08,0
1.129359063536874e-08,5.051084503000345,1.129359063536874e-08,2.094672601599912,1.129359063536874e-08,0
1.130701470927304e-08,4.953498118915884,1.130701470927304e-08,2.380937612484495,1.130701470927304e-08,0
1.132129147062324e-08,4.817618726241927,1.132129147062324e-08,2.652204228441886,1.132129147062324e-08,0
1.134327508842371e-08,4.523850820699264,1.134327508842371e-08,3.010301213003864,1.134327508842371e-08,0
1.135222774268082e-08,4.356451670258248,1.135222774268082e-08,3.141888009295209,1.135222774268082e-08,0
1.13610981431505e-08,4.15397624040412,1.13610981431505e-08,3.264168838500511,1.13610981431505e-08,0
1.137168555192683e-08,3.869417549621363,1.137168555192683e-08,3.396706895024137,1.137168555192683e-08,0
1.138496343960069e-08,3.450836164698503,1.138496343960069e-08,3.54389492369988,1.138496343960069e-08,0
1.140182547297912e-08,2.832219797207591,1.140182547297912e-08,3.704642767697278,1.140182547297912e-08,0
1.141692017670252e-08,2.211833306005988,1.141692017670252e-08,3.827550048098474,1.141692017670252e-08,0
1.143008227754678e-08,1.651714876576543,1.143008227754678e-08,3.921670361529263,1.143008227754678e-08,0
1.143614844546268e-08,1.408487078420618,1.143614844546268e-08,3.960745442915669,1.143614844546268e-08,0
1.144212769175288e-08,1.192391191374951,1.144212769175288e-08,3.996524963235759,1.144212769175288e-08,0
1.144817520052124e-08,1.00023202058824,1.144817520052124e-08,4.031324052533615,1.144817520052124e-08,0
1.145793135099209e-08,0.7443264779612321,1.145793135099209e-08,4.086859243682199,1.145793135099209e-08,0
1.14724842782441e-08,0.468554630875393,1.14724842782441e-08,4.169820099958963,1.14724842782441e-08,0
1.148326688957104e-08,0.330113248980576,1.148326688957104e-08,4.231015640093409,1.148326688957104e-08,0
1.149294679422886e-08,0.2417800570685376,1.149294679422886e-08,4.285140719480114,1.149294679422886e-08,0
1.150289063725435e-08,0.1766806588999994,1.150289063725435e-08,4.339486495278157,1.150289063725435e-08,0
1.151318088356999e-08,0.12887525592192,1.151318088356999e-08,4.393671696829547,1.151318088356999e-08,0
1.152446990512986e-08,0.09254647139606149,1.152446990512986e-08,4.44953447992954,1.152446990512986e-08,0
1.153727951091255e-08,0.06518386532994851,1.153727951091255e-08,4.507548251451027,1.153727951091255e-08,0
1.155177475379146e-08,0.04560363382765677,1.155177475379146e-08,4.566293033559528,1.155177475379146e-08,0
1.15682813498534e-08,0.03210500139409422,1.15682813498534e-08,4.624945119842165,1.15682813498534e-08,0
1.158754084812305e-08,0.02289692673314402,1.158754084812305e-08,4.683584668578689,1.158754084812305e-08,0
1.161072180110166e-08,0.01653229419914684,1.161072180110166e-08,4.742277207729727,1.161072180110166e-08,0
1.163967122280713e-08,0.01190525049211029,1.163967122280713e-08,4.800738007086283,1.163967122280713e-08,0
